x	y	r	h	numerator	denominator
1	12	2	4	-79025	256
1	12	3	0	-69395	3888
1	12	3	1	346975	2592
1	12	3	2	-485765	1296
1	12	3	3	69395	144
1	12	3	4	-69395	288
1	12	4	0	-32225	3888
1	12	4	1	32225	432
1	12	4	2	-261025	864
1	12	4	3	2775	4
1	12	4	4	-271775	288
1	12	4	5	34375	48
1	12	4	6	-34375	144
1	12	5	0	33965	3888
1	12	5	1	-237755	2592
1	12	5	2	1052915	2592
1	12	5	3	-849125	864
1	12	5	4	1188775	864
1	12	5	5	-33965	32
1	12	5	6	33965	96
1	12	6	0	194395	5184
1	12	6	1	-194395	432
1	12	6	2	530375	216
1	12	6	3	-760735	96
1	12	6	4	9532325	576
1	12	6	5	-2203595	96
1	12	6	6	2985725	144
1	12	6	7	-538265	48
1	12	6	8	538265	192
1	12	7	0	4675	243
1	12	7	1	-4675	18
1	12	7	2	6115	4
1	12	7	3	-123445	24
1	12	7	4	784115	72
1	12	7	5	-360875	24
1	12	7	6	967355	72
1	12	7	7	-7220	1
1	12	7	8	1805	1
1	12	8	0	1205	486
1	12	8	1	-6025	162
1	12	8	2	144085	648
1	12	8	3	-35635	54
1	12	8	4	43445	54
1	12	8	5	3575	4
1	12	8	6	-15095	3
1	12	8	7	17295	2
1	12	8	8	-63195	8
1	12	8	9	3825	1
1	12	8	10	-765	1
1	12	9	0	380	243
1	12	9	1	-2090	81
