x	y	r	h	coefficient_scaled_lcm_times_6_pow_15
1	5	3	0	-492904323030712320
1	5	3	2	-237548738647425024000
1	5	4	2	116680203017209774080
1	5	4	4	-5471258297632240435200
1	5	4	6	64533994507392714178560
1	5	5	2	-23732530674275450880
1	5	5	4	-1732033969010166988800
1	5	6	4	415558968297557852160
1	5	6	6	-11788604469472521093120
1	5	6	8	78333992268333918289920
1	5	7	4	-189925243766471393280
1	5	7	6	-1744531937277782261760
1	5	8	6	2135440272892782182400
1	5	8	8	-11478332708253110108160
1	5	8	10	91300902464270368604160
1	5	9	6	-185814096720533913600
1	5	9	8	-4732683824752518758400
1	5	10	8	170145426605730693120
1	5	10	10	613229174359562649600
1	5	10	12	-14065696824903007764480
1	5	11	8	-10188494852975493120
1	5	11	10	870348516656991436800
1	5	12	10	-40583358684699033600
1	5	12	14	756552299034300088320
1	5	13	10	1096847532018892800
1	5	13	12	-27146976417467596800
1	6	0	0	407390162449528258560
1	6	0	2	-7281089993401997230080
1	6	1	0	51862833161085911040
1	6	2	0	2677120457779445760
1	6	2	2	4016139060606932090880
1	6	2	4	-33934912137501081108480
1	6	3	0	249160427026513920
1	6	3	2	632770889844114063360
1	6	4	0	-3495468019734282240
1	6	4	2	-387577169036275875840
1	6	4	4	16063078883591391805440
1	6	4	6	-103989825412762893189120
1	6	5	2	54463219429382553600
1	6	5	4	4654997905631336202240
1	6	6	2	-51583430435851468800
1	6	6	4	-1230134819150521958400
1	6	6	6	35522028871366654033920
1	6	6	8	-129102697701251615784960
1	6	7	4	977402189914790952960
1	6	7	6	3916915660008267448320
1	6	8	4	-307301471020048711680
1	6	8	6	-8296700978528507658240
1	6	8	8	35632280329126753075200
1	6	8	10	-150776139100758357934080
1	6	9	6	1160318442538386063360
1	6	9	8	14542236136207684730880
1	6	10	6	-126064343013371412480
1	6	10	8	-837443090696424652800
1	6	10	10	-1946630157450529996800
1	6	10	12	23144324413314608824320
1	6	11	8	112024694603529584640
1	6	11	10	-2839738260396913459200
1	6	12	8	4972375478485647360
1	6	12	10	200723098359457382400
1	6	12	14	-1250627269832210350080
1	6	13	10	-10968475320188928000
1	6	13	12	90489921391558656000
1	7	0	0	-796873047650488811520
1	7	0	2	8530208935663861923840
1	7	1	0	-111664081527759175680
1	7	2	0	17735076699816591360
1	7	2	2	-7938362921017068748800
1	7	2	4	40663283810439835975680
1	7	3	0	10052178822247219200
1	7	3	2	-1180322820047760261120
1	7	4	0	17511042958365818880
1	7	4	2	1131624369447669596160
1	7	4	4	-32087376759195760066560
1	7	4	6	127541198768230948700160
1	7	5	0	-918102008282480640
1	7	5	2	132263562768411525120
1	7	5	4	-8797261229626074071040
1	7	6	2	155761377098386636800
1	7	6	4	3169854160082955141120
1	7	6	6	-72648091635956003635200
1	7	6	8	162699945008645816156160
1	7	7	2	-89643588419321856000
1	7	7	4	-1791046397431916789760
1	7	7	6	-6129699933501448519680
1	7	8	4	1492850115060380467200
1	7	8	6	20358286424330930749440
1	7	8	8	-74813282882555231600640
1	7	8	10	191815121394960964485120
1	7	9	4	-313622562723090923520
1	7	9	6	-2770376872390652067840
1	7	9	8	-30592427399831043440640
1	7	10	6	907799766278036520960
1	7	10	8	2479716338803912212480
1	7	10	10	4164455867192731238400
1	7	10	12	-29373198152302548910080
1	7	11	6	-39941499758554644480
1	7	11	8	-550251845229477888000
1	7	11	10	6266564162306939289600
1	7	12	8	-44166393955960750080
1	7	12	10	-595588209886258790400
1	7	12	14	1594715195923612139520
1	7	13	8	1096847532018892800
1	7	13	10	49358138940850176000
1	7	13	12	-203602323131006976000
1	8	0	0	1089664760505717227520
1	8	0	2	-7503833335671850106880
1	8	1	0	165428380381269196800
1	8	2	0	-112984323349649817600
1	8	2	2	11086742115418091028480
1	8	2	4	-36895938672365790658560
1	8	3	0	-47586030541382615040
1	8	3	2	1580971658262431662080
1	8	4	0	-62863055371433410560
1	8	4	2	-2676876713883441561600
1	8	4	4	45596534183110272614400
1	8	4	6	-119739462806570604134400
1	8	5	0	-9193658655210209280
1	8	5	2	-737392089295308718080
1	8	5	4	12190149517882593116160
1	8	6	0	-2211750167445504000
1	8	6	2	-103325745781690859520
1	8	6	4	-7634811720663595745280
1	8	6	6	105913588266894989721600
1	8	6	8	-157860827745754201620480
1	8	7	2	283002912853941288960
1	8	7	4	562539245853600645120
1	8	7	6	7273090362462343004160
1	8	8	2	-131536844856250859520
1	8	8	4	-2585483585943911792640
1	8	8	6	-35654662112377338593280
1	8	8	8	111881482877432317870080
1	8	8	10	-189486634052183669637120
1	8	9	4	1701224063488858521600
1	8	9	6	2351381115159435018240
1	8	9	8	46422073092752403333120
1	8	10	4	-128485532380346449920
1	8	10	6	-2893532538245040046080
1	8	10	8	-4907076488746122608640
1	8	10	10	-6324532554374137774080
1	8	10	12	28989407773200600760320
1	8	11	6	279622997496016404480
1	8	11	8	1591745138465817231360
1	8	11	10	-9854516966670540472320
1	8	12	6	-17403314174699765760
