equation	e	T1	T2	T3	C1	C2	numerator	denominator
de_minus_dT1	0	6	1	0	4	1	-30240	1
de_minus_dT1	0	6	1	0	6	0	5040	1
de_minus_dT1	0	6	1	1	1	1	-27820	1
de_minus_dT1	0	6	1	1	3	0	8650	1
de_minus_dT1	0	6	1	2	0	0	11235	1
de_minus_dT1	0	6	2	0	0	2	-10575	1
de_minus_dT1	0	6	2	0	2	1	23940	1
de_minus_dT1	0	6	2	0	4	0	-6060	1
de_minus_dT1	0	6	3	0	0	1	240	1
de_minus_dT1	0	6	3	0	2	0	-120	1
de_minus_dT1	0	6	4	0	0	0	-2520	1
de_minus_dT1	0	7	0	0	1	3	5340	1
de_minus_dT1	0	7	0	0	3	2	-11760	1
de_minus_dT1	0	7	0	0	5	1	5880	1
de_minus_dT1	0	7	0	0	7	0	-272135	324
de_minus_dT1	0	7	0	1	0	2	-5760	1
de_minus_dT1	0	7	0	1	2	1	8540	1
de_minus_dT1	0	7	0	1	4	0	-1960	1
de_minus_dT1	0	7	1	0	1	2	15630	1
de_minus_dT1	0	7	1	0	3	1	-16000	1
de_minus_dT1	0	7	1	0	5	0	3200	1
de_minus_dT1	0	7	1	1	0	1	-580	1
de_minus_dT1	0	7	1	1	2	0	290	1
de_minus_dT1	0	7	2	0	1	1	12690	1
de_minus_dT1	0	7	2	0	3	0	-4270	1
de_minus_dT1	0	7	2	1	0	0	-7560	1
de_minus_dT1	0	8	0	0	0	3	900	1
de_minus_dT1	0	8	0	0	2	2	-6480	1
de_minus_dT1	0	8	0	0	4	1	4320	1
de_minus_dT1	0	8	0	0	6	0	-4198945	5832
de_minus_dT1	0	8	0	1	1	1	3810	1
de_minus_dT1	0	8	0	1	3	0	-1180	1
de_minus_dT1	0	8	0	2	0	0	-1305	1
de_minus_dT1	0	8	1	0	0	2	3825	1
de_minus_dT1	0	8	1	0	2	1	-7920	1
de_minus_dT1	0	8	1	0	4	0	1980	1
de_minus_dT1	0	8	2	0	0	1	-30	1
de_minus_dT1	0	8	2	0	2	0	15	1
de_minus_dT1	0	8	3	0	0	0	2385	1
de_minus_dT1	0	9	0	0	1	2	-2000	1
de_minus_dT1	0	9	0	0	3	1	2000	1
de_minus_dT1	0	9	0	0	5	0	-583345	1458
de_minus_dT1	0	9	0	1	0	1	60	1
de_minus_dT1	0	9	0	1	2	0	-30	1
de_minus_dT1	0	9	1	0	1	1	-3600	1
de_minus_dT1	0	9	1	0	3	0	1200	1
de_minus_dT1	0	9	1	1	0	0	1950	1
de_minus_dT1	0	10	0	0	0	2	-440	1
de_minus_dT1	0	10	0	0	2	1	880	1
de_minus_dT1	0	10	0	0	4	0	-160360	729
de_minus_dT1	0	10	2	0	0	0	-990	1
de_minus_dT1	0	11	0	0	1	1	360	1
de_minus_dT1	0	11	0	0	3	0	-87440	729
de_minus_dT1	0	11	0	1	0	0	-180	1
de_minus_dT1	0	12	0	0	2	0	-10	243
de_minus_dT1	0	12	1	0	0	0	195	1
de_minus_dT1	0	14	0	0	0	0	-3640	243
de_minus_dT1	1	0	0	0	1	6	-2340	1
de_minus_dT1	1	0	0	0	3	5	-1380	1
de_minus_dT1	1	0	0	0	5	4	2160	1
de_minus_dT1	1	0	0	0	7	3	-720	1
de_minus_dT1	1	0	0	0	9	2	80	1
de_minus_dT1	1	0	0	0	13	0	-275	1024
de_minus_dT1	1	0	0	1	0	5	12420	1
de_minus_dT1	1	0	0	1	2	4	22680	1
de_minus_dT1	1	0	0	1	4	3	-12740	1
de_minus_dT1	1	0	0	1	6	2	610	1
de_minus_dT1	1	0	0	1	8	1	480	1
de_minus_dT1	1	0	0	1	10	0	-60	1
de_minus_dT1	1	0	0	2	1	3	-118260	1
de_minus_dT1	1	0	0	2	3	2	30690	1
de_minus_dT1	1	0	0	2	5	1	810	1
de_minus_dT1	1	0	0	2	7	0	-250	1
de_minus_dT1	1	0	0	3	0	2	160380	1
de_minus_dT1	1	0	0	3	2	1	-14580	1
de_minus_dT1	1	0	0	3	4	0	-2700	1
de_minus_dT1	1	0	0	4	1	0	-21870	1
de_minus_dT1	1	0	1	0	1	5	-1860	1
de_minus_dT1	1	0	1	0	3	4	230	1
de_minus_dT1	1	0	1	0	5	3	260	1
de_minus_dT1	1	0	1	0	7	2	-50	1
de_minus_dT1	1	0	1	1	0	4	-1440	1
de_minus_dT1	1	0	1	1	2	3	5400	1
de_minus_dT1	1	0	1	1	4	2	5230	1
de_minus_dT1	1	0	1	1	6	1	-3660	1
de_minus_dT1	1	0	1	1	8	0	500	1
de_minus_dT1	1	0	1	2	1	2	-62370	1
de_minus_dT1	1	0	1	2	3	1	23220	1
de_minus_dT1	1	0	1	2	5	0	-2070	1
de_minus_dT1	1	0	1	3	0	1	102060	1
de_minus_dT1	1	0	1	3	2	0	-21870	1
de_minus_dT1	1	0	2	0	1	4	8360	1
de_minus_dT1	1	0	2	0	3	3	-4270	1
de_minus_dT1	1	0	2	0	5	2	-3340	1
de_minus_dT1	1	0	2	0	7	1	1960	1
de_minus_dT1	1	0	2	0	9	0	-250	1
de_minus_dT1	1	0	2	1	0	3	-26460	1
de_minus_dT1	1	0	2	1	2	2	-9180	1
de_minus_dT1	1	0	2	1	4	1	15360	1
de_minus_dT1	1	0	2	1	6	0	-2830	1
de_minus_dT1	1	0	2	2	1	1	8910	1
de_minus_dT1	1	0	2	2	3	0	-2250	1
de_minus_dT1	1	0	3	0	1	3	-1440	1
de_minus_dT1	1	0	3	0	3	2	6170	1
de_minus_dT1	1	0	3	0	5	1	-4560	1
de_minus_dT1	1	0	3	0	7	0	790	1
de_minus_dT1	1	0	3	1	0	2	7560	1
de_minus_dT1	1	0	3	1	2	1	-1080	1
de_minus_dT1	1	0	3	1	4	0	140	1
de_minus_dT1	1	0	3	2	1	0	-3240	1
de_minus_dT1	1	0	4	0	1	2	-3120	1
de_minus_dT1	1	0	4	0	3	1	3160	1
de_minus_dT1	1	0	4	0	5	0	-690	1
de_minus_dT1	1	0	4	1	0	1	7920	1
de_minus_dT1	1	0	4	1	2	0	-1620	1
de_minus_dT1	1	0	5	0	1	1	460	1
de_minus_dT1	1	0	5	0	3	0	-70	1
de_minus_dT1	1	0	6	0	1	0	-60	1
de_minus_dT1	1	1	0	1	1	4	-1440	1
de_minus_dT1	1	1	0	1	3	3	4220	1
de_minus_dT1	1	1	0	1	5	2	-960	1
de_minus_dT1	1	1	0	1	7	1	-400	1
de_minus_dT1	1	1	0	1	9	0	100	1
de_minus_dT1	1	1	0	2	0	3	4860	1
de_minus_dT1	1	1	0	2	2	2	-3510	1
de_minus_dT1	1	1	0	2	4	1	-14220	1
de_minus_dT1	1	1	0	2	6	0	4020	1
de_minus_dT1	1	1	0	3	1	1	-14580	1
de_minus_dT1	1	1	0	3	3	0	10260	1
de_minus_dT1	1	1	1	0	0	5	-4460	1
de_minus_dT1	1	1	1	0	2	4	-10150	1
de_minus_dT1	1	1	1	0	4	3	6960	1
de_minus_dT1	1	1	1	0	6	2	-710	1
de_minus_dT1	1	1	1	0	8	1	-200	1
de_minus_dT1	1	1	1	0	10	0	30	1
de_minus_dT1	1	1	1	1	1	3	52260	1
de_minus_dT1	1	1	1	1	3	2	8600	1
de_minus_dT1	1	1	1	1	5	1	-10540	1
de_minus_dT1	1	1	1	1	7	0	1240	1
de_minus_dT1	1	1	1	2	0	2	-108540	1
de_minus_dT1	1	1	1	2	2	1	2700	1
de_minus_dT1	1	1	1	2	4	0	1560	1
de_minus_dT1	1	1	1	3	1	0	29160	1
de_minus_dT1	1	1	2	0	0	4	4060	1
de_minus_dT1	1	1	2	0	2	3	-4720	1
de_minus_dT1	1	1	2	0	4	2	-7120	1
de_minus_dT1	1	1	2	0	6	1	4980	1
de_minus_dT1	1	1	2	0	8	0	-750	1
de_minus_dT1	1	1	2	1	1	2	-2820	1
de_minus_dT1	1	1	2	1	3	1	11180	1
de_minus_dT1	1	1	2	1	5	0	-2740	1
de_minus_dT1	1	1	2	2	0	1	-71280	1
de_minus_dT1	1	1	2	2	2	0	17280	1
de_minus_dT1	1	1	3	0	0	3	3600	1
de_minus_dT1	1	1	3	0	2	2	21870	1
de_minus_dT1	1	1	3	0	4	1	-21180	1
de_minus_dT1	1	1	3	0	6	0	4010	1
de_minus_dT1	1	1	3	1	1	1	-18120	1
de_minus_dT1	1	1	3	1	3	0	6700	1
de_minus_dT1	1	1	4	0	0	2	-1540	1
de_minus_dT1	1	1	4	0	2	1	3940	1
de_minus_dT1	1	1	4	0	4	0	-1130	1
de_minus_dT1	1	1	4	1	1	0	2520	1
de_minus_dT1	1	1	5	0	0	1	-1660	1
de_minus_dT1	1	1	5	0	2	0	580	1
de_minus_dT1	1	2	0	0	1	5	1440	1
de_minus_dT1	1	2	0	0	3	4	-480	1
de_minus_dT1	1	2	0	0	11	0	335	768
de_minus_dT1	1	2	0	1	0	4	-2880	1
de_minus_dT1	1	2	0	1	2	3	-1800	1
de_minus_dT1	1	2	0	1	4	2	3780	1
de_minus_dT1	1	2	0	1	6	1	-2340	1
de_minus_dT1	1	2	0	1	8	0	400	1
de_minus_dT1	1	2	0	2	1	2	49410	1
de_minus_dT1	1	2	0	2	3	1	-44190	1
de_minus_dT1	1	2	0	2	5	0	8670	1
de_minus_dT1	1	2	0	3	0	1	-72900	1
de_minus_dT1	1	2	0	3	2	0	20250	1
de_minus_dT1	1	2	1	0	1	4	-6890	1
de_minus_dT1	1	2	1	0	3	3	5660	1
de_minus_dT1	1	2	1	0	5	2	560	1
de_minus_dT1	1	2	1	0	7	1	-780	1
de_minus_dT1	1	2	1	0	9	0	100	1
de_minus_dT1	1	2	1	1	0	3	12120	1
de_minus_dT1	1	2	1	1	2	2	9720	1
de_minus_dT1	1	2	1	1	4	1	3720	1
de_minus_dT1	1	2	1	1	6	0	-2070	1
de_minus_dT1	1	2	1	2	1	1	21870	1
de_minus_dT1	1	2	1	2	3	0	-15270	1
de_minus_dT1	1	2	2	0	1	3	-10770	1
de_minus_dT1	1	2	2	0	3	2	-10820	1
de_minus_dT1	1	2	2	0	5	1	10480	1
de_minus_dT1	1	2	2	0	7	0	-1800	1
de_minus_dT1	1	2	2	1	0	2	7980	1
de_minus_dT1	1	2	2	1	2	1	13440	1
de_minus_dT1	1	2	2	1	4	0	-2780	1
de_minus_dT1	1	2	2	2	1	0	-12690	1
de_minus_dT1	1	2	3	0	1	2	19980	1
de_minus_dT1	1	2	3	0	3	1	-24860	1
de_minus_dT1	1	2	3	0	5	0	5450	1
de_minus_dT1	1	2	3	1	0	1	-1020	1
de_minus_dT1	1	2	3	1	2	0	570	1
de_minus_dT1	1	2	4	0	1	1	8420	1
de_minus_dT1	1	2	4	0	3	0	-3310	1
de_minus_dT1	1	2	5	0	1	0	-660	1
de_minus_dT1	1	3	0	0	0	5	1120	1
de_minus_dT1	1	3	0	0	2	4	2420	1
de_minus_dT1	1	3	0	0	4	3	-1760	1
de_minus_dT1	1	3	0	0	6	2	280	1
de_minus_dT1	1	3	0	0	10	0	-275	432
de_minus_dT1	1	3	0	1	1	3	-4540	1
de_minus_dT1	1	3	0	1	3	2	1600	1
de_minus_dT1	1	3	0	1	5	1	-3000	1
de_minus_dT1	1	3	0	1	7	0	760	1
de_minus_dT1	1	3	0	2	0	2	16200	1
de_minus_dT1	1	3	0	2	2	1	-15480	1
de_minus_dT1	1	3	0	2	4	0	4520	1
de_minus_dT1	1	3	0	3	1	0	-6480	1
de_minus_dT1	1	3	1	0	0	4	-1100	1
de_minus_dT1	1	3	1	0	2	3	4760	1
de_minus_dT1	1	3	1	0	4	2	980	1
de_minus_dT1	1	3	1	0	6	1	-1320	1
de_minus_dT1	1	3	1	0	8	0	200	1
de_minus_dT1	1	3	1	1	1	2	-17280	1
de_minus_dT1	1	3	1	1	3	1	25600	1
de_minus_dT1	1	3	1	1	5	0	-5860	1
de_minus_dT1	1	3	1	2	0	1	77580	1
de_minus_dT1	1	3	1	2	2	0	-25290	1
de_minus_dT1	1	3	2	0	0	3	-4220	1
de_minus_dT1	1	3	2	0	2	2	-19320	1
de_minus_dT1	1	3	2	0	4	1	17860	1
de_minus_dT1	1	3	2	0	6	0	-3270	1
de_minus_dT1	1	3	2	1	1	1	4460	1
de_minus_dT1	1	3	2	1	3	0	1140	1
de_minus_dT1	1	3	3	0	0	2	2920	1
de_minus_dT1	1	3	3	0	2	1	-13720	1
de_minus_dT1	1	3	3	0	4	0	3740	1
de_minus_dT1	1	3	3	1	1	0	1080	1
de_minus_dT1	1	3	4	0	0	1	5120	1
de_minus_dT1	1	3	4	0	2	0	-2450	1
de_minus_dT1	1	4	0	0	1	4	1360	1
de_minus_dT1	1	4	0	0	3	3	-1440	1
de_minus_dT1	1	4	0	0	5	2	280	1
de_minus_dT1	1	4	0	0	9	0	-875	2592
de_minus_dT1	1	4	0	1	0	3	-1300	1
de_minus_dT1	1	4	0	1	2	2	7470	1
de_minus_dT1	1	4	0	1	4	1	-9300	1
de_minus_dT1	1	4	0	1	6	0	2000	1
de_minus_dT1	1	4	0	2	1	1	-13110	1
de_minus_dT1	1	4	0	2	3	0	6090	1
de_minus_dT1	1	4	1	0	1	3	5360	1
de_minus_dT1	1	4	1	0	3	2	1520	1
de_minus_dT1	1	4	1	0	5	1	-2240	1
de_minus_dT1	1	4	1	0	7	0	380	1
de_minus_dT1	1	4	1	1	0	2	340	1
de_minus_dT1	1	4	1	1	2	1	7940	1
de_minus_dT1	1	4	1	1	4	0	-3020	1
de_minus_dT1	1	4	1	2	1	0	6480	1
de_minus_dT1	1	4	2	0	1	2	-11440	1
de_minus_dT1	1	4	2	0	3	1	13820	1
de_minus_dT1	1	4	2	0	5	0	-3000	1
de_minus_dT1	1	4	2	1	0	1	-14540	1
de_minus_dT1	1	4	2	1	2	0	6290	1
de_minus_dT1	1	4	3	0	1	1	-10180	1
de_minus_dT1	1	4	3	0	3	0	3540	1
de_minus_dT1	1	4	4	0	1	0	680	1
de_minus_dT1	1	5	0	0	0	4	-40	1
de_minus_dT1	1	5	0	0	2	3	-800	1
de_minus_dT1	1	5	0	0	4	2	200	1
de_minus_dT1	1	5	0	0	8	0	995	1296
de_minus_dT1	1	5	0	1	1	2	7140	1
de_minus_dT1	1	5	0	1	3	1	-10080	1
de_minus_dT1	1	5	0	1	5	0	2240	1
de_minus_dT1	1	5	0	2	0	1	-13920	1
de_minus_dT1	1	5	0	2	2	0	5160	1
de_minus_dT1	1	5	1	0	0	3	1800	1
de_minus_dT1	1	5	1	0	2	2	2430	1
de_minus_dT1	1	5	1	0	4	1	-2720	1
de_minus_dT1	1	5	1	0	6	0	500	1
de_minus_dT1	1	5	1	1	1	1	7840	1
de_minus_dT1	1	5	1	1	3	0	-3760	1
de_minus_dT1	1	5	2	0	0	2	-1920	1
de_minus_dT1	1	5	2	0	2	1	6420	1
de_minus_dT1	1	5	2	0	4	0	-1710	1
de_minus_dT1	1	5	2	1	1	0	-1800	1
de_minus_dT1	1	5	3	0	0	1	-3260	1
de_minus_dT1	1	5	3	0	2	0	1630	1
de_minus_dT1	1	6	0	0	1	3	-800	1
de_minus_dT1	1	6	0	0	3	2	240	1
de_minus_dT1	1	6	0	0	7	0	-1025	11664
de_minus_dT1	1	6	0	1	2	1	-3560	1
de_minus_dT1	1	6	0	1	4	0	1080	1
de_minus_dT1	1	6	0	2	1	0	-810	1
de_minus_dT1	1	6	1	0	1	2	1430	1
de_minus_dT1	1	6	1	0	3	1	-1720	1
de_minus_dT1	1	6	1	0	5	0	380	1
de_minus_dT1	1	6	1	1	0	1	6740	1
de_minus_dT1	1	6	1	1	2	0	-3210	1
de_minus_dT1	1	6	2	0	1	1	3300	1
de_minus_dT1	1	6	2	0	3	0	-1100	1
de_minus_dT1	1	6	3	0	1	0	-240	1
de_minus_dT1	1	7	0	0	0	3	-240	1
de_minus_dT1	1	7	0	0	2	2	120	1
de_minus_dT1	1	7	0	0	6	0	-65	324
de_minus_dT1	1	7	0	1	1	1	-2080	1
de_minus_dT1	1	7	0	1	3	0	800	1
de_minus_dT1	1	7	1	0	0	2	280	1
de_minus_dT1	1	7	1	0	2	1	-740	1
de_minus_dT1	1	7	1	0	4	0	200	1
de_minus_dT1	1	7	1	1	1	0	580	1
de_minus_dT1	1	7	2	0	0	1	780	1
de_minus_dT1	1	7	2	0	2	0	-390	1
de_minus_dT1	1	8	0	0	5	0	-235	972
de_minus_dT1	1	8	0	1	0	1	-840	1
de_minus_dT1	1	8	0	1	2	0	420	1
de_minus_dT1	1	8	1	0	1	1	-300	1
de_minus_dT1	1	8	1	0	3	0	100	1
de_minus_dT1	1	8	2	0	1	0	30	1
de_minus_dT1	1	9	0	0	4	0	-845	1458
de_minus_dT1	1	9	0	1	1	0	-60	1
de_minus_dT1	1	9	1	0	0	1	-60	1
de_minus_dT1	1	9	1	0	2	0	30	1
de_minus_dT1	1	10	0	0	3	0	80	729
de_minus_dT1	1	11	0	0	2	0	40	243
de_minus_dT1	1	12	0	0	1	0	-20	243
de_minus_dT1	2	0	0	0	0	6	3150	1
de_minus_dT1	2	0	0	0	2	5	8910	1
de_minus_dT1	2	0	0	0	4	4	-3510	1
de_minus_dT1	2	0	0	0	6	3	-2250	1
de_minus_dT1	2	0	0	0	8	2	1620	1
de_minus_dT1	2	0	0	0	10	1	-360	1
de_minus_dT1	2	0	0	0	12	0	57645	2048
de_minus_dT1	2	0	0	1	1	4	-86490	1
de_minus_dT1	2	0	0	1	3	3	10520	1
de_minus_dT1	2	0	0	1	5	2	18060	1
de_minus_dT1	2	0	0	1	7	1	-6170	1
de_minus_dT1	2	0	0	1	9	0	590	1
de_minus_dT1	2	0	0	2	0	3	157140	1
de_minus_dT1	2	0	0	2	2	2	70335	1
de_minus_dT1	2	0	0	2	4	1	-53280	1
de_minus_dT1	2	0	0	2	6	0	6610	1
de_minus_dT1	2	0	0	3	1	1	-150660	1
de_minus_dT1	2	0	0	3	3	0	31050	1
de_minus_dT1	2	0	0	4	0	0	21870	1
de_minus_dT1	2	0	1	0	0	5	1590	1
de_minus_dT1	2	0	1	0	2	4	5175	1
de_minus_dT1	2	0	1	0	4	3	-3220	1
de_minus_dT1	2	0	1	0	6	2	295	1
de_minus_dT1	2	0	1	0	8	1	100	1
de_minus_dT1	2	0	1	0	10	0	-15	1
de_minus_dT1	2	0	1	1	1	3	-46530	1
de_minus_dT1	2	0	1	1	3	2	2540	1
de_minus_dT1	2	0	1	1	5	1	10340	1
de_minus_dT1	2	0	1	1	7	0	-2000	1
de_minus_dT1	2	0	1	2	0	2	120690	1
de_minus_dT1	2	0	1	2	2	1	-13770	1
de_minus_dT1	2	0	1	2	4	0	-6570	1
de_minus_dT1	2	0	1	3	1	0	-12150	1
de_minus_dT1	2	0	2	0	0	4	-8600	1
de_minus_dT1	2	0	2	0	2	3	-3370	1
de_minus_dT1	2	0	2	0	4	2	13810	1
de_minus_dT1	2	0	2	0	6	1	-5730	1
de_minus_dT1	2	0	2	0	8	0	665	1
de_minus_dT1	2	0	2	1	1	2	-9720	1
de_minus_dT1	2	0	2	1	3	1	-5430	1
de_minus_dT1	2	0	2	1	5	0	2040	1
de_minus_dT1	2	0	2	2	0	1	25110	1
de_minus_dT1	2	0	2	2	2	0	-5400	1
de_minus_dT1	2	0	3	0	0	3	1080	1
de_minus_dT1	2	0	3	0	2	2	345	1
de_minus_dT1	2	0	3	0	4	1	770	1
de_minus_dT1	2	0	3	0	6	0	-245	1
de_minus_dT1	2	0	3	1	1	1	-15390	1
de_minus_dT1	2	0	3	1	3	0	2770	1
de_minus_dT1	2	0	3	2	0	0	3240	1
de_minus_dT1	2	0	4	0	0	2	1590	1
de_minus_dT1	2	0	4	0	2	1	3000	1
de_minus_dT1	2	0	4	0	4	0	-1195	1
de_minus_dT1	2	0	4	1	1	0	-630	1
de_minus_dT1	2	0	5	0	0	1	1130	1
de_minus_dT1	2	0	5	0	2	0	-200	1
de_minus_dT1	2	0	6	0	0	0	60	1
de_minus_dT1	2	1	0	1	0	4	-2520	1
de_minus_dT1	2	1	0	1	2	3	-4020	1
de_minus_dT1	2	1	0	1	4	2	9390	1
de_minus_dT1	2	1	0	1	6	1	-4620	1
de_minus_dT1	2	1	0	1	8	0	650	1
de_minus_dT1	2	1	0	2	1	2	18360	1
de_minus_dT1	2	1	0	2	3	1	-10440	1
de_minus_dT1	2	1	0	2	5	0	720	1
de_minus_dT1	2	1	0	3	0	1	-14580	1
de_minus_dT1	2	1	0	3	2	0	-4050	1
de_minus_dT1	2	1	1	0	1	4	31580	1
de_minus_dT1	2	1	1	0	3	3	2650	1
de_minus_dT1	2	1	1	0	5	2	-16100	1
de_minus_dT1	2	1	1	0	7	1	5910	1
de_minus_dT1	2	1	1	0	9	0	-640	1
de_minus_dT1	2	1	1	1	0	3	-93300	1
de_minus_dT1	2	1	1	1	2	2	-100320	1
de_minus_dT1	2	1	1	1	4	1	75480	1
de_minus_dT1	2	1	1	1	6	0	-11220	1
de_minus_dT1	2	1	1	2	1	1	182520	1
de_minus_dT1	2	1	1	2	3	0	-42870	1
de_minus_dT1	2	1	1	3	0	0	-38880	1
de_minus_dT1	2	1	2	0	1	3	-2220	1
de_minus_dT1	2	1	2	0	3	2	31430	1
de_minus_dT1	2	1	2	0	5	1	-18190	1
de_minus_dT1	2	1	2	0	7	0	2640	1
de_minus_dT1	2	1	2	1	0	2	-41100	1
de_minus_dT1	2	1	2	1	2	1	-23160	1
de_minus_dT1	2	1	2	1	4	0	10760	1
de_minus_dT1	2	1	2	2	1	0	13230	1
de_minus_dT1	2	1	3	0	1	2	-10050	1
de_minus_dT1	2	1	3	0	3	1	12140	1
de_minus_dT1	2	1	3	0	5	0	-2540	1
de_minus_dT1	2	1	3	1	0	1	-18960	1
de_minus_dT1	2	1	3	1	2	0	4170	1
de_minus_dT1	2	1	4	0	1	1	8020	1
de_minus_dT1	2	1	4	0	3	0	-2000	1
de_minus_dT1	2	1	4	1	0	0	-2880	1
de_minus_dT1	2	1	5	0	1	0	390	1
de_minus_dT1	2	2	0	0	0	5	-900	1
de_minus_dT1	2	2	0	0	2	4	-3780	1
de_minus_dT1	2	2	0	0	4	3	2520	1
de_minus_dT1	2	2	0	0	6	2	-420	1
de_minus_dT1	2	2	0	0	10	0	2005	768
de_minus_dT1	2	2	0	1	1	3	22680	1
de_minus_dT1	2	2	0	1	3	2	8940	1
de_minus_dT1	2	2	0	1	5	1	-10710	1
de_minus_dT1	2	2	0	1	7	0	1770	1
de_minus_dT1	2	2	0	2	0	2	-51840	1
de_minus_dT1	2	2	0	2	2	1	10260	1
de_minus_dT1	2	2	0	2	4	0	-465	1
de_minus_dT1	2	2	0	3	1	0	810	1
de_minus_dT1	2	2	1	0	0	4	8970	1
de_minus_dT1	2	2	1	0	2	3	4440	1
de_minus_dT1	2	2	1	0	4	2	-18270	1
de_minus_dT1	2	2	1	0	6	1	8280	1
de_minus_dT1	2	2	1	0	8	0	-1050	1
de_minus_dT1	2	2	1	1	1	2	-30600	1
de_minus_dT1	2	2	1	1	3	1	33810	1
de_minus_dT1	2	2	1	1	5	0	-6210	1
de_minus_dT1	2	2	1	2	0	1	-7290	1
de_minus_dT1	2	2	1	2	2	0	11925	1
de_minus_dT1	2	2	2	0	0	3	9870	1
de_minus_dT1	2	2	2	0	2	2	53745	1
de_minus_dT1	2	2	2	0	4	1	-40410	1
de_minus_dT1	2	2	2	0	6	0	6810	1
de_minus_dT1	2	2	2	1	1	1	-82380	1
de_minus_dT1	2	2	2	1	3	0	24240	1
de_minus_dT1	2	2	2	2	0	0	28080	1
de_minus_dT1	2	2	3	0	0	2	-7620	1
de_minus_dT1	2	2	3	0	2	1	18180	1
de_minus_dT1	2	2	3	0	4	0	-4500	1
de_minus_dT1	2	2	3	1	1	0	-5310	1
de_minus_dT1	2	2	4	0	0	1	3000	1
de_minus_dT1	2	2	4	0	2	0	-810	1
de_minus_dT1	2	2	5	0	0	0	540	1
de_minus_dT1	2	3	0	0	1	4	-7960	1
de_minus_dT1	2	3	0	0	3	3	-500	1
de_minus_dT1	2	3	0	0	5	2	4300	1
de_minus_dT1	2	3	0	0	7	1	-1620	1
de_minus_dT1	2	3	0	0	9	0	305245	1728
de_minus_dT1	2	3	0	1	0	3	19540	1
de_minus_dT1	2	3	0	1	2	2	34410	1
de_minus_dT1	2	3	0	1	4	1	-23780	1
de_minus_dT1	2	3	0	1	6	0	3460	1
de_minus_dT1	2	3	0	2	1	1	-33300	1
de_minus_dT1	2	3	0	2	3	0	6460	1
de_minus_dT1	2	3	0	3	0	0	9720	1
de_minus_dT1	2	3	1	0	1	3	190	1
de_minus_dT1	2	3	1	0	3	2	-23940	1
de_minus_dT1	2	3	1	0	5	1	14290	1
de_minus_dT1	2	3	1	0	7	0	-2110	1
de_minus_dT1	2	3	1	1	0	2	16380	1
de_minus_dT1	2	3	1	1	2	1	22980	1
de_minus_dT1	2	3	1	1	4	0	-7180	1
de_minus_dT1	2	3	1	2	1	0	-2070	1
de_minus_dT1	2	3	2	0	1	2	27930	1
de_minus_dT1	2	3	2	0	3	1	-31080	1
de_minus_dT1	2	3	2	0	5	0	6350	1
de_minus_dT1	2	3	2	1	0	1	12700	1
de_minus_dT1	2	3	2	1	2	0	-6790	1
de_minus_dT1	2	3	3	0	1	1	17030	1
de_minus_dT1	2	3	3	0	3	0	-5950	1
de_minus_dT1	2	3	3	1	0	0	-10500	1
de_minus_dT1	2	3	4	0	1	0	320	1
de_minus_dT1	2	4	0	0	0	4	-2000	1
de_minus_dT1	2	4	0	0	2	3	-310	1
de_minus_dT1	2	4	0	0	4	2	3430	1
de_minus_dT1	2	4	0	0	6	1	-1620	1
de_minus_dT1	2	4	0	0	8	0	179885	864
de_minus_dT1	2	4	0	1	1	2	9900	1
de_minus_dT1	2	4	0	1	3	1	-7830	1
de_minus_dT1	2	4	0	1	5	0	1210	1
de_minus_dT1	2	4	0	2	0	1	5730	1
de_minus_dT1	2	4	0	2	2	0	-4740	1
de_minus_dT1	2	4	1	0	0	3	-4620	1
de_minus_dT1	2	4	1	0	2	2	-30825	1
de_minus_dT1	2	4	1	0	4	1	22820	1
de_minus_dT1	2	4	1	0	6	0	-3830	1
de_minus_dT1	2	4	1	1	1	1	41660	1
de_minus_dT1	2	4	1	1	3	0	-11540	1
de_minus_dT1	2	4	1	2	0	0	-15840	1
de_minus_dT1	2	4	2	0	0	2	10020	1
de_minus_dT1	2	4	2	0	2	1	-24000	1
de_minus_dT1	2	4	2	0	4	0	5985	1
de_minus_dT1	2	4	2	1	1	0	2040	1
de_minus_dT1	2	4	3	0	0	1	-2170	1
de_minus_dT1	2	4	3	0	2	0	635	1
de_minus_dT1	2	4	4	0	0	0	2070	1
de_minus_dT1	2	5	0	0	1	3	300	1
de_minus_dT1	2	5	0	0	3	2	3360	1
de_minus_dT1	2	5	0	0	5	1	-2040	1
de_minus_dT1	2	5	0	0	7	0	24580	81
de_minus_dT1	2	5	0	1	2	1	-4440	1
de_minus_dT1	2	5	0	1	4	0	1110	1
de_minus_dT1	2	5	0	2	1	0	-390	1
de_minus_dT1	2	5	1	0	1	2	-12360	1
de_minus_dT1	2	5	1	0	3	1	13410	1
de_minus_dT1	2	5	1	0	5	0	-2730	1
de_minus_dT1	2	5	1	1	0	1	-6000	1
de_minus_dT1	2	5	1	1	2	0	3930	1
de_minus_dT1	2	5	2	0	1	1	-18360	1
de_minus_dT1	2	5	2	0	3	0	6060	1
de_minus_dT1	2	5	2	1	0	0	10800	1
de_minus_dT1	2	5	3	0	1	0	-240	1
de_minus_dT1	2	6	0	0	0	3	720	1
de_minus_dT1	2	6	0	0	2	2	3750	1
de_minus_dT1	2	6	0	0	4	1	-2820	1
de_minus_dT1	2	6	0	0	6	0	2799715	5832
